imagen,clase,confianza,x1,y1,x2,y2,ancho,alto
palma_muestra_018.jpg,3,0.4083,240.44,892.64,261.9,912.87,21.46,20.23
palma_muestra_018.jpg,3,0.3997,801.21,934.01,822.92,957.69,21.72,23.68
palma_muestra_018.jpg,2,0.3847,858.56,122.02,874.79,141.19,16.23,19.17
palma_muestra_018.jpg,2,0.374,799.73,67.29,821.98,90.53,22.25,23.24
palma_muestra_018.jpg,2,0.3626,36.98,269.91,65.7,299.41,28.72,29.5
palma_muestra_018.jpg,2,0.3489,220.64,248.77,240.35,267.85,19.71,19.07
palma_muestra_018.jpg,2,0.3463,623.19,171.2,653.44,199.71,30.25,28.51
palma_muestra_018.jpg,2,0.3457,623.68,118.58,647.24,142.7,23.56,24.12
palma_muestra_018.jpg,3,0.3207,945.46,117.65,969.65,142.76,24.18,25.11
palma_muestra_018.jpg,2,0.3105,0.0,201.97,23.72,235.07,23.72,33.1
palma_muestra_018.jpg,2,0.3075,405.1,183.13,426.7,205.7,21.6,22.57
palma_muestra_018.jpg,2,0.3009,631.68,105.02,653.5,130.13,21.83,25.1
palma_muestra_018.jpg,2,0.296,279.28,201.42,306.98,228.26,27.69,26.83
palma_muestra_018.jpg,2,0.287,201.39,186.42,223.56,206.75,22.17,20.33
palma_muestra_018.jpg,2,0.2859,963.08,750.23,992.33,779.45,29.25,29.22
palma_muestra_018.jpg,2,0.2723,629.54,113.35,653.17,140.91,23.64,27.56
palma_muestra_018.jpg,3,0.2611,709.94,360.9,726.48,378.25,16.54,17.35
palma_muestra_019.jpg,1,0.9334,751.14,607.23,858.69,714.88,107.55,107.65
palma_muestra_019.jpg,1,0.933,530.57,655.57,630.67,754.92,100.09,99.35
palma_muestra_019.jpg,1,0.9297,754.15,429.76,857.07,532.44,102.93,102.68
palma_muestra_019.jpg,1,0.9296,441.06,76.06,542.69,176.96,101.63,100.9
palma_muestra_019.jpg,1,0.9257,531.93,745.42,630.83,844.23,98.9,98.82
palma_muestra_019.jpg,1,0.9237,599.14,436.0,695.41,533.42,96.27,97.42
palma_muestra_019.jpg,1,0.9202,762.07,332.71,867.87,439.12,105.79,106.42
palma_muestra_019.jpg,1,0.9188,765.24,701.4,866.29,803.01,101.05,101.61
palma_muestra_019.jpg,1,0.9183,444.48,161.71,543.16,261.02,98.68,99.31
palma_muestra_019.jpg,1,0.9167,446.43,341.48,542.13,438.81,95.7,97.33
palma_muestra_019.jpg,1,0.9165,602.97,337.88,705.23,441.49,102.26,103.61
palma_muestra_019.jpg,1,0.9159,216.39,580.62,308.9,672.78,92.5,92.17
palma_muestra_019.jpg,1,0.9155,365.77,303.53,469.49,406.88,103.73,103.36
palma_muestra_019.jpg,1,0.9149,759.6,520.89,855.29,617.36,95.69,96.47
palma_muestra_019.jpg,1,0.9112,761.0,52.55,861.7,153.93,100.7,101.38
palma_muestra_019.jpg,1,0.9096,447.51,437.62,543.62,534.45,96.11,96.83
palma_muestra_019.jpg,1,0.9061,605.25,526.6,702.87,624.41,97.62,97.81
palma_muestra_019.jpg,1,0.9042,836.0,462.92,940.99,568.11,104.99,105.19
palma_muestra_019.jpg,1,0.9034,525.64,479.17,627.25,580.71,101.61,101.54
palma_muestra_019.jpg,1,0.9024,379.03,568.79,473.41,663.77,94.38,94.98
palma_muestra_019.jpg,1,0.9018,456.82,611.58,552.24,708.86,95.41,97.28
palma_muestra_019.jpg,1,0.9017,529.82,833.0,634.22,937.93,104.4,104.93
palma_muestra_019.jpg,1,0.9004,771.06,787.2,871.47,888.2,100.41,101.0
palma_muestra_019.jpg,1,0.9004,920.72,245.09,1016.62,342.23,95.9,97.14
palma_muestra_019.jpg,1,0.9,452.24,790.54,549.12,888.19,96.88,97.65
palma_muestra_019.jpg,1,0.8992,362.79,658.54,468.48,764.49,105.69,105.94
palma_muestra_019.jpg,1,0.8978,688.08,195.32,781.55,290.85,93.47,95.53
palma_muestra_019.jpg,1,0.897,450.42,525.29,541.73,618.73,91.31,93.44
palma_muestra_019.jpg,1,0.8969,288.42,80.85,377.78,170.83,89.36,89.99
palma_muestra_019.jpg,1,0.8966,528.55,567.22,620.74,657.68,92.19,90.46
palma_muestra_019.jpg,1,0.8939,135.93,432.0,234.34,532.75,98.41,100.75
palma_muestra_019.jpg,1,0.8928,367.17,392.24,463.75,488.87,96.59,96.64
palma_muestra_019.jpg,1,0.8918,685.4,656.66,781.95,754.52,96.55,97.86
palma_muestra_019.jpg,1,0.8918,850.83,208.56,937.11,294.85,86.29,86.29
palma_muestra_019.jpg,1,0.8907,912.76,509.33,1021.09,619.3,108.33,109.97
palma_muestra_019.jpg,1,0.8892,458.57,708.46,551.66,803.47,93.1,95.0
palma_muestra_019.jpg,1,0.8873,677.19,388.82,776.96,489.71,99.77,100.89
palma_muestra_019.jpg,1,0.8872,766.02,150.02,863.84,248.55,97.82,98.53
palma_muestra_019.jpg,1,0.8868,138.23,620.43,240.57,724.33,102.34,103.9
palma_muestra_019.jpg,1,0.8863,219.04,394.55,309.86,486.6,90.82,92.05
palma_muestra_019.jpg,1,0.8852,133.75,162.12,224.4,254.64,90.65,92.52
palma_muestra_019.jpg,1,0.8833,449.03,257.65,546.14,355.1,97.1,97.46
palma_muestra_019.jpg,1,0.883,844.36,660.19,938.84,753.77,94.48,93.58
palma_muestra_019.jpg,1,0.8829,681.27,106.59,783.69,210.62,102.43,104.03
palma_muestra_019.jpg,1,0.8808,129.73,249.94,230.89,350.5,101.16,100.55
palma_muestra_019.jpg,1,0.8807,136.29,73.0,230.45,165.98,94.17,92.98
palma_muestra_019.jpg,1,0.8792,919.94,703.55,1015.35,799.59,95.41,96.04
palma_muestra_019.jpg,1,0.8772,292.57,536.31,389.21,632.42,96.65,96.11
palma_muestra_019.jpg,1,0.8763,678.86,479.84,782.24,584.46,103.38,104.62
palma_muestra_019.jpg,1,0.8751,689.24,750.09,785.34,845.9,96.1,95.81
palma_muestra_019.jpg,1,0.8749,218.39,673.69,305.51,762.0,87.11,88.32
palma_muestra_019.jpg,1,0.8737,852.49,297.68,943.85,390.08,91.36,92.4
palma_muestra_019.jpg,1,0.8723,924.03,335.33,1014.73,426.22,90.7,90.88
palma_muestra_019.jpg,1,0.8711,606.0,607.84,709.69,710.69,103.7,102.84
palma_muestra_019.jpg,1,0.8689,920.44,609.08,1022.9,715.52,102.46,106.43
palma_muestra_019.jpg,1,0.8676,292.05,616.45,391.33,716.59,99.29,100.15
palma_muestra_019.jpg,1,0.8675,141.1,900.56,231.67,991.71,90.57,91.15
palma_muestra_019.jpg,1,0.864,764.77,240.11,878.72,354.84,113.95,114.73
palma_muestra_019.jpg,1,0.8625,606.01,791.01,710.41,895.68,104.4,104.66
palma_muestra_019.jpg,1,0.8611,922.3,145.99,1023.18,248.56,100.88,102.57
palma_muestra_019.jpg,1,0.8605,213.77,488.67,314.76,588.4,100.99,99.73
palma_muestra_019.jpg,1,0.8599,525.25,384.11,624.43,483.76,99.18,99.65
palma_muestra_019.jpg,1,0.8586,849.22,378.13,939.74,469.41,90.52,91.28
palma_muestra_019.jpg,1,0.8577,524.59,295.16,627.6,396.87,103.01,101.71
palma_muestra_019.jpg,1,0.8564,367.54,216.66,465.57,314.44,98.03,97.78
palma_muestra_019.jpg,1,0.8552,849.92,843.24,946.56,940.63,96.63,97.39
palma_muestra_019.jpg,1,0.8548,693.36,844.62,795.22,946.69,101.86,102.07
palma_muestra_019.jpg,1,0.8544,679.72,302.19,776.84,399.63,97.13,97.43
palma_muestra_019.jpg,1,0.8462,529.62,115.2,621.12,205.74,91.5,90.54
palma_muestra_019.jpg,1,0.8461,603.81,67.74,701.58,166.36,97.77,98.62
palma_muestra_019.jpg,1,0.8459,451.74,893.04,551.43,993.82,99.69,100.79
palma_muestra_019.jpg,1,0.8456,601.33,164.12,699.12,262.59,97.79,98.47
palma_muestra_019.jpg,1,0.8452,770.27,880.63,871.02,982.12,100.75,101.49
palma_muestra_019.jpg,1,0.845,61.47,116.79,154.08,210.0,92.62,93.21
palma_muestra_019.jpg,1,0.8421,688.12,20.62,781.95,114.86,93.82,94.24
palma_muestra_019.jpg,1,0.8418,372.1,750.3,472.07,848.37,99.98,98.07
palma_muestra_019.jpg,1,0.8353,295.64,266.58,383.55,353.98,87.91,87.4
palma_muestra_019.jpg,1,0.8333,604.72,246.51,702.61,347.76,97.9,101.26
palma_muestra_019.jpg,1,0.8326,366.9,480.9,467.02,582.0,100.12,101.1
palma_muestra_019.jpg,1,0.8314,56.84,482.26,154.96,581.96,98.12,99.69
palma_muestra_019.jpg,1,0.8314,371.49,843.3,474.67,945.4,103.18,102.1
palma_muestra_019.jpg,1,0.8304,371.55,128.36,461.57,218.3,90.02,89.94
palma_muestra_019.jpg,1,0.827,688.72,582.73,770.6,665.63,81.87,82.9
palma_muestra_019.jpg,1,0.8239,604.89,706.0,702.84,804.13,97.94,98.12
palma_muestra_019.jpg,1,0.8188,847.13,746.2,939.7,838.7,92.57,92.5
palma_muestra_019.jpg,1,0.8176,924.65,878.58,1022.43,979.95,97.78,101.36
palma_muestra_019.jpg,1,0.8139,925.3,422.01,1022.11,521.04,96.81,99.02
palma_muestra_019.jpg,1,0.8098,534.57,32.21,622.99,122.76,88.42,90.55
palma_muestra_019.jpg,1,0.808,295.1,441.06,393.09,538.88,97.99,97.82
palma_muestra_019.jpg,1,0.8076,352.15,22.08,456.29,126.04,104.15,103.96
palma_muestra_019.jpg,1,0.8052,529.86,213.99,619.03,302.3,89.18,88.31
palma_muestra_019.jpg,1,0.8031,46.94,207.77,153.4,312.01,106.46,104.24
palma_muestra_019.jpg,1,0.8023,139.13,533.43,236.58,631.38,97.45,97.95
palma_muestra_019.jpg,1,0.784,287.76,156.63,375.81,245.37,88.05,88.74
palma_muestra_019.jpg,1,0.7805,209.65,28.01,307.89,126.62,98.24,98.61
palma_muestra_019.jpg,1,0.7719,301.66,353.46,384.32,436.65,82.66,83.18
palma_muestra_019.jpg,1,0.7643,134.73,720.13,239.69,828.22,104.96,108.09
palma_muestra_019.jpg,1,0.7632,300.5,792.62,393.52,885.11,93.02,92.49
palma_muestra_019.jpg,1,0.7616,918.7,789.0,1022.8,895.19,104.09,106.2
palma_muestra_019.jpg,1,0.7571,133.72,346.78,225.0,437.95,91.27,91.16
palma_muestra_019.jpg,1,0.7561,532.4,937.38,637.12,1023.87,104.71,86.49
palma_muestra_019.jpg,1,0.7526,831.83,561.72,938.07,669.32,106.24,107.6
palma_muestra_019.jpg,1,0.7364,918.78,69.97,1016.23,165.07,97.45,95.11
palma_muestra_019.jpg,1,0.7187,611.69,894.28,714.54,994.48,102.85,100.2
palma_muestra_019.jpg,1,0.7131,46.29,566.78,161.67,682.45,115.38,115.66
palma_muestra_019.jpg,1,0.707,847.15,108.65,943.42,204.48,96.27,95.83
palma_muestra_019.jpg,1,0.6901,61.69,860.49,153.78,951.44,92.09,90.95
palma_muestra_019.jpg,1,0.6575,216.01,753.46,316.34,851.14,100.33,97.68
palma_muestra_019.jpg,1,0.6401,215.69,307.72,311.41,407.11,95.72,99.4
palma_muestra_019.jpg,1,0.6043,686.19,934.21,788.53,1024.0,102.34,89.79
palma_muestra_019.jpg,1,0.5882,71.0,945.35,164.84,1023.82,93.84,78.46
palma_muestra_019.jpg,1,0.5709,56.52,398.77,150.28,493.44,93.76,94.67
palma_muestra_019.jpg,1,0.5671,837.91,925.04,945.4,1023.88,107.49,98.84
palma_muestra_019.jpg,1,0.5543,0.07,432.62,77.36,534.72,77.3,102.1
palma_muestra_019.jpg,1,0.5458,299.51,714.56,391.74,806.8,92.23,92.24
palma_muestra_019.jpg,1,0.5336,0.03,173.77,71.64,263.69,71.61,89.92
palma_muestra_019.jpg,1,0.5211,0.05,520.8,76.29,628.72,76.23,107.92
palma_muestra_019.jpg,1,0.5204,281.58,0.16,375.62,83.29,94.03,83.13
palma_muestra_019.jpg,1,0.4961,130.33,0.47,217.32,84.2,86.99,83.73
palma_muestra_019.jpg,2,0.4871,847.12,106.62,942.49,203.79,95.37,97.17
palma_muestra_019.jpg,1,0.4745,758.64,968.96,874.95,1024.0,116.31,55.04
palma_muestra_019.jpg,1,0.4678,765.02,0.03,856.81,66.93,91.79,66.9
palma_muestra_019.jpg,1,0.4607,605.84,0.0,699.84,72.92,94.0,72.92
palma_muestra_019.jpg,1,0.4595,49.62,667.12,159.65,775.65,110.03,108.53
palma_muestra_019.jpg,1,0.4224,0.01,897.04,75.49,998.79,75.49,101.76
palma_muestra_019.jpg,1,0.4172,220.83,949.71,311.59,1024.0,90.76,74.29
palma_muestra_019.jpg,1,0.3929,54.34,296.8,149.99,391.96,95.65,95.16
palma_muestra_019.jpg,1,0.3916,0.0,80.92,68.9,172.26,68.9,91.35
palma_muestra_019.jpg,1,0.3707,448.93,0.04,546.05,74.49,97.11,74.45
palma_muestra_019.jpg,1,0.3491,918.78,0.0,1015.26,58.92,96.48,58.92
palma_muestra_019.jpg,1,0.3417,0.08,615.69,80.35,723.16,80.26,107.46
palma_muestra_019.jpg,1,0.314,0.02,0.36,67.7,86.13,67.68,85.78
palma_muestra_019.jpg,1,0.2939,0.09,254.04,75.98,349.79,75.9,95.74
palma_muestra_019.jpg,1,0.2557,146.95,986.26,241.12,1023.98,94.17,37.72
palma_muestra_022.jpg,1,0.9383,732.96,501.48,832.41,601.41,99.44,99.93
palma_muestra_022.jpg,1,0.937,105.88,683.28,204.93,782.41,99.05,99.14
palma_muestra_022.jpg,1,0.9316,186.49,816.33,284.54,915.03,98.05,98.7
palma_muestra_022.jpg,1,0.9296,32.67,473.45,122.73,563.89,90.06,90.44
palma_muestra_022.jpg,1,0.9289,261.19,225.42,365.37,330.07,104.18,104.66
palma_muestra_022.jpg,1,0.9276,656.75,452.06,757.54,553.49,100.79,101.43
palma_muestra_022.jpg,1,0.926,736.07,590.17,829.87,684.52,93.8,94.35
palma_muestra_022.jpg,1,0.9243,336.27,726.16,439.76,829.68,103.49,103.52
palma_muestra_022.jpg,1,0.9234,492.93,265.39,596.88,369.78,103.95,104.39
palma_muestra_022.jpg,1,0.9232,263.13,776.76,357.28,871.54,94.15,94.79
palma_muestra_022.jpg,1,0.9215,814.6,177.45,917.88,280.07,103.28,102.63
palma_muestra_022.jpg,1,0.9201,572.89,498.65,678.33,604.38,105.45,105.74
palma_muestra_022.jpg,1,0.9193,655.79,184.64,757.89,285.41,102.1,100.77
palma_muestra_022.jpg,1,0.9177,500.47,825.42,598.64,922.19,98.17,96.77
palma_muestra_022.jpg,1,0.9158,579.13,783.19,667.92,872.99,88.78,89.79
palma_muestra_022.jpg,1,0.9142,814.73,639.64,904.67,731.39,89.94,91.76
palma_muestra_022.jpg,1,0.9141,109.41,866.3,208.41,965.3,99.0,99.0
palma_muestra_022.jpg,1,0.9132,578.84,872.11,672.81,966.73,93.97,94.62
palma_muestra_022.jpg,1,0.9129,341.88,182.32,437.7,280.16,95.81,97.84
palma_muestra_022.jpg,1,0.9123,107.38,44.96,207.05,146.5,99.66,101.53
palma_muestra_022.jpg,1,0.9122,810.46,722.66,916.3,827.61,105.84,104.95
palma_muestra_022.jpg,1,0.9118,107.62,594.79,209.02,697.99,101.39,103.2
palma_muestra_022.jpg,1,0.9118,187.43,552.15,288.24,653.09,100.81,100.94
palma_muestra_022.jpg,1,0.9114,183.49,731.92,281.78,829.46,98.29,97.54
palma_muestra_022.jpg,1,0.9109,658.15,275.27,762.79,380.24,104.64,104.97
palma_muestra_022.jpg,1,0.9103,187.8,13.73,272.24,99.53,84.43,85.8
palma_muestra_022.jpg,1,0.9101,177.67,194.47,279.77,295.26,102.1,100.8
palma_muestra_022.jpg,1,0.9099,106.18,510.23,203.68,608.57,97.5,98.34
palma_muestra_022.jpg,1,0.9091,890.44,762.42,995.65,870.57,105.21,108.15
palma_muestra_022.jpg,1,0.9087,733.73,233.11,830.77,330.61,97.04,97.49
palma_muestra_022.jpg,1,0.9068,656.94,547.66,752.22,643.7,95.28,96.04
palma_muestra_022.jpg,1,0.9061,334.82,640.18,439.27,744.99,104.45,104.81
palma_muestra_022.jpg,1,0.9052,659.5,828.16,755.13,924.85,95.62,96.7
palma_muestra_022.jpg,1,0.9051,339.92,816.63,443.16,918.9,103.24,102.27
palma_muestra_022.jpg,1,0.9047,102.79,142.11,196.92,237.01,94.12,94.9
palma_muestra_022.jpg,1,0.9043,419.33,134.64,522.51,236.63,103.18,101.99
palma_muestra_022.jpg,1,0.9034,32.85,826.13,125.56,918.14,92.71,92.0
palma_muestra_022.jpg,1,0.9033,340.67,272.94,442.8,376.36,102.13,103.42
palma_muestra_022.jpg,1,0.903,731.35,135.4,831.53,236.22,100.18,100.83
palma_muestra_022.jpg,1,0.9024,501.62,742.08,595.29,836.31,93.67,94.22
palma_muestra_022.jpg,1,0.9018,574.6,683.85,679.48,787.5,104.88,103.65
palma_muestra_022.jpg,1,0.9006,733.43,317.77,834.32,419.87,100.89,102.1
palma_muestra_022.jpg,1,0.9002,652.62,364.06,754.32,465.8,101.7,101.74
palma_muestra_022.jpg,1,0.8996,28.44,914.75,127.8,1014.64,99.36,99.89
palma_muestra_022.jpg,1,0.8978,498.86,179.88,600.61,282.32,101.75,102.45
palma_muestra_022.jpg,1,0.8956,186.82,647.59,280.2,742.19,93.38,94.6
palma_muestra_022.jpg,1,0.8954,815.84,277.91,912.92,374.05,97.08,96.15
palma_muestra_022.jpg,1,0.8945,420.02,685.93,520.26,784.72,100.24,98.8
palma_muestra_022.jpg,1,0.8929,576.56,138.73,673.74,235.14,97.18,96.4
palma_muestra_022.jpg,1,0.8927,31.04,556.7,121.8,646.37,90.76,89.67
palma_muestra_022.jpg,1,0.8907,576.74,597.56,674.93,695.43,98.19,97.87
palma_muestra_022.jpg,1,0.8889,185.52,98.86,278.31,192.59,92.79,93.73
palma_muestra_022.jpg,1,0.8887,725.03,36.87,834.96,146.06,109.93,109.19
palma_muestra_022.jpg,1,0.8881,417.99,48.78,516.73,149.04,98.74,100.26
palma_muestra_022.jpg,1,0.887,264.95,142.44,360.26,239.1,95.32,96.66
palma_muestra_022.jpg,1,0.8855,336.13,365.03,443.31,471.42,107.18,106.4
palma_muestra_022.jpg,1,0.8848,418.32,312.95,519.47,415.85,101.15,102.9
palma_muestra_022.jpg,1,0.8837,416.97,224.74,521.83,329.37,104.86,104.63
palma_muestra_022.jpg,1,0.8836,262.73,606.33,355.39,699.43,92.66,93.1
palma_muestra_022.jpg,1,0.8834,645.87,90.31,745.63,191.36,99.77,101.05
palma_muestra_022.jpg,1,0.8833,888.24,133.86,989.52,235.41,101.29,101.55
palma_muestra_022.jpg,1,0.8832,498.92,92.42,597.09,190.52,98.17,98.11
palma_muestra_022.jpg,1,0.8814,891.13,225.09,992.05,326.12,100.92,101.03
palma_muestra_022.jpg,1,0.8807,656.43,912.73,749.02,1007.02,92.59,94.29
palma_muestra_022.jpg,1,0.8802,29.22,644.22,126.53,742.97,97.31,98.75
palma_muestra_022.jpg,1,0.8792,267.32,511.61,364.12,608.61,96.8,97.0
palma_muestra_022.jpg,1,0.8774,813.03,88.54,915.96,191.01,102.93,102.48
palma_muestra_022.jpg,1,0.8745,488.45,454.32,600.17,564.94,111.72,110.62
palma_muestra_022.jpg,1,0.8737,652.29,6.83,744.16,98.38,91.87,91.56
palma_muestra_022.jpg,1,0.8729,423.88,779.27,524.42,881.38,100.54,102.11
palma_muestra_022.jpg,1,0.8724,892.01,45.47,986.11,141.21,94.1,95.75
palma_muestra_022.jpg,1,0.8715,341.87,92.29,441.56,192.72,99.69,100.43
palma_muestra_022.jpg,1,0.8696,35.31,734.04,124.2,823.03,88.9,89.0
palma_muestra_022.jpg,1,0.8672,267.12,50.53,364.47,149.14,97.35,98.6
palma_muestra_022.jpg,1,0.8648,886.65,496.42,993.82,604.79,107.17,108.38
palma_muestra_022.jpg,1,0.8632,578.13,50.36,672.86,145.52,94.73,95.16
palma_muestra_022.jpg,1,0.8627,109.84,415.27,211.03,516.18,101.19,100.91
palma_muestra_022.jpg,1,0.8623,576.03,321.04,677.46,423.26,101.43,102.22
palma_muestra_022.jpg,1,0.8609,897.26,675.27,987.8,767.83,90.54,92.57
palma_muestra_022.jpg,1,0.8574,261.13,687.85,349.21,777.12,88.08,89.26
palma_muestra_022.jpg,1,0.8543,104.3,776.22,199.23,873.94,94.93,97.73
palma_muestra_022.jpg,1,0.8541,264.88,866.59,365.79,966.98,100.91,100.39
palma_muestra_022.jpg,1,0.8537,498.52,366.28,598.43,468.54,99.91,102.26
palma_muestra_022.jpg,1,0.8476,493.88,4.76,597.01,107.6,103.13,102.84
palma_muestra_022.jpg,1,0.8471,347.47,914.46,441.56,1011.45,94.09,96.99
palma_muestra_022.jpg,1,0.8466,572.89,225.82,675.42,328.81,102.54,102.98
palma_muestra_022.jpg,1,0.8417,248.88,325.69,359.23,434.04,110.34,108.35
palma_muestra_022.jpg,1,0.8362,746.45,676.06,836.67,766.84,90.22,90.77
palma_muestra_022.jpg,1,0.8351,188.68,914.47,286.56,1012.55,97.88,98.08
palma_muestra_022.jpg,1,0.833,13.45,101.9,123.1,208.34,109.65,106.44
palma_muestra_022.jpg,1,0.8294,502.76,918.95,596.04,1011.2,93.28,92.25
palma_muestra_022.jpg,1,0.825,574.93,412.64,675.89,514.48,100.96,101.84
palma_muestra_022.jpg,1,0.8136,183.18,463.29,280.61,561.51,97.43,98.22
palma_muestra_022.jpg,1,0.8121,29.93,373.04,131.02,473.93,101.09,100.88
palma_muestra_022.jpg,1,0.8091,896.7,857.9,994.1,955.99,97.4,98.08
palma_muestra_022.jpg,1,0.8058,431.49,869.56,522.58,961.43,91.09,91.87
palma_muestra_022.jpg,1,0.8012,890.27,412.13,985.72,508.54,95.45,96.41
palma_muestra_022.jpg,1,0.7926,889.64,318.05,992.81,421.78,103.16,103.73
palma_muestra_022.jpg,1,0.788,733.75,406.03,833.96,508.41,100.2,102.38
palma_muestra_022.jpg,1,0.7761,342.88,12.51,435.44,104.13,92.55,91.62
palma_muestra_022.jpg,1,0.7583,889.8,585.84,995.42,694.33,105.62,108.49
palma_muestra_022.jpg,1,0.7441,808.69,458.95,913.65,561.27,104.96,102.32
palma_muestra_022.jpg,1,0.7404,492.66,639.9,592.69,740.32,100.03,100.42
palma_muestra_022.jpg,1,0.7373,173.44,282.76,282.22,392.3,108.78,109.54
palma_muestra_022.jpg,1,0.7366,813.79,358.96,915.6,463.4,101.81,104.44
palma_muestra_022.jpg,1,0.7325,808.84,2.15,907.7,99.86,98.85,97.71
palma_muestra_022.jpg,1,0.7237,15.93,4.43,122.31,111.64,106.39,107.22
palma_muestra_022.jpg,1,0.66,339.93,545.2,444.36,649.67,104.43,104.46
palma_muestra_022.jpg,1,0.6129,793.24,815.17,909.57,929.56,116.33,114.4
palma_muestra_022.jpg,1,0.5946,418.93,591.13,521.94,696.27,103.01,105.14
palma_muestra_022.jpg,1,0.5701,407.35,410.31,518.18,522.14,110.84,111.83
palma_muestra_022.jpg,1,0.4439,109.45,960.09,209.77,1024.0,100.31,63.91
palma_muestra_022.jpg,1,0.4209,966.81,96.33,1024.0,189.23,57.19,92.9
palma_muestra_022.jpg,1,0.4196,966.72,447.56,1024.0,548.54,57.28,100.98
palma_muestra_022.jpg,1,0.4128,886.58,0.02,994.72,51.34,108.14,51.32
palma_muestra_022.jpg,1,0.4125,86.58,239.93,207.41,354.58,120.83,114.65
palma_muestra_022.jpg,1,0.4108,258.9,961.58,366.72,1024.0,107.82,62.42
palma_muestra_022.jpg,1,0.3979,573.9,966.86,673.99,1024.0,100.1,57.14
palma_muestra_022.jpg,1,0.3695,0.0,324.33,50.07,424.04,50.07,99.71
palma_muestra_022.jpg,1,0.3687,261.83,0.02,361.85,57.45,100.02,57.42
palma_muestra_022.jpg,1,0.3661,418.43,0.06,520.82,59.72,102.39,59.66
palma_muestra_022.jpg,1,0.3596,567.69,0.03,668.29,62.24,100.61,62.21
palma_muestra_022.jpg,1,0.3199,972.58,714.0,1024.0,819.51,51.42,105.51
palma_muestra_022.jpg,1,0.3118,968.31,178.4,1024.0,281.6,55.69,103.2
palma_muestra_022.jpg,1,0.2961,732.14,0.02,824.88,55.38,92.74,55.37
palma_muestra_022.jpg,1,0.2904,966.8,273.76,1024.0,376.26,57.2,102.5
palma_muestra_022.jpg,1,0.2817,967.08,1.19,1024.0,100.41,56.92,99.22
palma_muestra_022.jpg,1,0.2788,417.57,955.42,522.59,1024.0,105.02,68.58
palma_muestra_023.jpg,4,0.9113,409.14,826.57,502.14,920.66,93.01,94.1
palma_muestra_023.jpg,1,0.8671,229.79,204.6,316.21,291.62,86.41,87.02
palma_muestra_023.jpg,1,0.853,91.63,748.48,189.42,847.49,97.79,99.01
palma_muestra_023.jpg,1,0.844,315.15,423.71,415.59,525.96,100.44,102.25
palma_muestra_023.jpg,1,0.8171,321.12,520.95,412.3,612.7,91.19,91.75
palma_muestra_023.jpg,1,0.7998,168.41,692.11,271.73,795.33,103.32,103.22
palma_muestra_023.jpg,1,0.7888,162.38,338.7,252.55,431.74,90.17,93.04
palma_muestra_023.jpg,1,0.7569,303.57,243.55,400.23,341.79,96.66,98.24
palma_muestra_023.jpg,1,0.756,252.81,747.59,340.88,838.15,88.06,90.56
palma_muestra_023.jpg,1,0.7463,533.8,17.94,635.86,118.41,102.06,100.47
palma_muestra_023.jpg,1,0.7393,543.78,286.85,631.48,375.78,87.7,88.94
palma_muestra_023.jpg,1,0.7221,336.72,788.63,424.0,876.53,87.28,87.9
palma_muestra_023.jpg,1,0.7211,82.88,663.78,178.1,758.08,95.22,94.3
palma_muestra_023.jpg,1,0.7002,226.27,292.98,317.86,384.73,91.59,91.75
palma_muestra_023.jpg,1,0.6916,551.42,631.11,653.74,734.88,102.32,103.77
palma_muestra_023.jpg,1,0.686,397.61,558.96,491.32,653.13,93.71,94.17
palma_muestra_023.jpg,1,0.6859,623.01,240.44,715.67,333.51,92.66,93.08
palma_muestra_023.jpg,1,0.6793,695.7,363.35,793.82,462.47,98.13,99.12
palma_muestra_023.jpg,1,0.668,84.78,471.42,182.65,569.34,97.87,97.92
palma_muestra_023.jpg,1,0.6423,326.51,604.2,418.24,697.25,91.73,93.05
palma_muestra_023.jpg,1,0.6421,99.39,839.28,198.11,938.65,98.72,99.37
palma_muestra_023.jpg,1,0.6391,6.41,259.7,91.69,347.04,85.28,87.33
palma_muestra_023.jpg,1,0.627,466.63,241.25,553.68,328.15,87.05,86.91
palma_muestra_023.jpg,1,0.6118,6.12,433.26,97.24,524.14,91.12,90.88
palma_muestra_023.jpg,1,0.605,388.69,202.74,486.91,301.11,98.22,98.36
palma_muestra_023.jpg,1,0.6031,174.49,878.95,270.9,976.82,96.4,97.87
palma_muestra_023.jpg,1,0.5781,163.3,425.78,256.6,519.04,93.3,93.26
palma_muestra_023.jpg,1,0.5477,8.28,340.82,98.14,431.77,89.86,90.95
palma_muestra_023.jpg,1,0.5444,923.84,132.36,1023.03,234.75,99.19,102.39
palma_muestra_023.jpg,1,0.5395,1.24,172.43,84.94,258.81,83.7,86.38
palma_muestra_023.jpg,1,0.537,395.33,646.16,495.09,746.4,99.76,100.23
palma_muestra_023.jpg,1,0.5313,840.48,176.03,947.0,286.28,106.52,110.25
palma_muestra_023.jpg,1,0.5247,311.06,335.61,401.38,428.71,90.32,93.1
palma_muestra_023.jpg,1,0.5188,395.75,282.98,495.4,380.64,99.65,97.66
palma_muestra_023.jpg,1,0.5158,762.0,232.83,868.22,338.86,106.22,106.02
palma_muestra_023.jpg,1,0.51,3.34,881.07,126.17,1003.69,122.83,122.62
palma_muestra_023.jpg,1,0.5083,697.56,98.22,792.37,192.65,94.81,94.43
palma_muestra_023.jpg,1,0.5068,222.64,117.74,307.78,206.37,85.13,88.63
